sampno,perno,dayno,appdate,apptrips,app_activity_begin,app_activity_end,location_activity,acceleration_activity,removed_places,home_start,home_end
70032006,1,7,2018-12-02,7,0,0,1,1,1,1,1
70032010,1,2,2018-12-01,7,0,1,1,1,1,0,0
70032010,1,3,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032010,1,4,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032010,1,5,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032010,1,6,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032010,1,7,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032011,1,2,2018-12-13,8,0,0,1,1,0,1,1
70032011,1,3,2018-12-14,14,0,0,1,1,0,1,1
70032011,1,4,2018-12-15,6,0,0,1,1,0,1,1
70032011,1,5,2018-12-16,6,0,0,1,1,0,1,1
70032011,1,6,2018-12-17,12,0,0,1,1,3,1,1
70032011,1,7,2018-12-18,14,0,0,1,1,0,1,1
70032011,2,2,2018-12-13,7,0,0,1,1,0,1,1
70032011,2,3,2018-12-14,5,0,0,1,1,1,1,1
70032011,2,4,2018-12-15,5,0,1,1,1,1,1,1
70032011,2,5,2018-12-16,-9,-9,-9,-9,-9,-9,-9,-9
70032011,2,6,2018-12-17,-9,-9,-9,-9,-9,-9,-9,-9
70032011,2,7,2018-12-18,-9,-9,-9,-9,-9,-9,-9,-9
70032023,1,2,2018-11-29,2,0,1,1,1,0,1,0
70032023,1,3,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032023,1,4,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032023,1,5,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032023,1,6,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032023,1,7,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032023,2,2,2018-11-29,7,0,0,1,1,2,1,1
70032023,2,3,2018-11-30,1,0,1,-9,1,0,1,0
70032023,2,4,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032023,2,5,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032023,2,6,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032023,2,7,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032031,1,2,2018-11-28,1,0,1,1,1,0,1,0
70032031,1,3,2018-11-29,-9,-9,-9,-9,-9,-9,-9,-9
70032031,1,4,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032031,1,5,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032031,1,6,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032031,1,7,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032042,2,2,2018-11-30,15,0,0,1,1,4,1,1
70032042,2,3,2018-12-01,7,0,0,1,1,4,1,1
70032042,2,4,2018-12-02,16,0,0,1,1,10,1,1
70032042,2,5,2018-12-03,15,0,0,1,1,2,1,1
70032042,2,6,2018-12-04,13,0,0,1,1,5,1,1
70032042,2,7,2018-12-05,8,0,1,1,1,0,1,1
70032046,1,2,2018-11-30,2,0,0,1,1,1,1,1
70032046,1,3,2018-12-01,1,0,0,1,1,0,1,0
70032046,1,4,2018-12-02,1,0,0,1,1,0,0,0
70032046,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032046,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032046,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032054,1,2,2018-11-29,4,0,0,1,1,0,1,0
70032054,1,3,2018-11-30,4,0,0,1,1,0,0,0
70032054,1,4,2018-12-01,2,0,0,1,1,0,0,1
70032054,1,5,2018-12-02,2,0,0,1,1,0,1,1
70032054,1,6,2018-12-03,5,0,0,1,1,1,1,1
70032054,1,7,2018-12-04,3,0,0,1,1,0,1,1
70032055,1,2,2018-12-04,8,0,0,1,1,4,1,1
70032055,1,3,2018-12-05,4,0,1,1,1,1,1,0
70032055,1,4,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032055,1,5,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032055,1,6,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032055,1,7,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032064,1,2,2018-11-30,11,0,1,1,1,5,1,0
70032064,1,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032064,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032064,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032064,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032064,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032080,1,2,2018-12-05,6,0,0,1,1,1,1,1
70032080,1,3,2018-12-06,6,0,0,1,1,1,1,1
70032080,1,4,2018-12-07,10,0,0,1,1,5,1,1
70032080,1,5,2018-12-08,4,0,0,1,1,1,1,0
70032080,1,6,2018-12-09,2,0,1,1,1,0,0,0
70032080,1,7,2018-12-10,-9,-9,-9,-9,-9,-9,-9,-9
70032084,1,2,2018-11-30,2,0,0,1,1,0,1,1
70032084,1,3,2018-12-01,6,0,1,1,1,1,1,1
70032084,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032084,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032084,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032084,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032093,2,2,2018-11-28,11,0,0,1,1,0,1,1
70032093,2,3,2018-11-29,4,0,0,1,1,0,1,1
70032093,2,4,2018-11-30,10,0,0,1,1,0,1,1
70032093,2,5,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032093,2,6,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032093,2,7,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032094,1,2,2018-12-05,6,0,1,1,1,1,1,1
70032094,1,3,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032094,1,4,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032094,1,5,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032094,1,6,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032094,1,7,2018-12-10,-9,-9,-9,-9,-9,-9,-9,-9
70032107,1,2,2018-11-28,3,0,1,1,1,0,1,1
70032107,1,3,2018-11-29,-9,-9,-9,-9,-9,-9,-9,-9
70032107,1,4,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032107,1,5,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032107,1,6,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032107,1,7,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032110,1,2,2018-12-01,0,0,0,-9,-9,0,1,1
70032110,1,3,2018-12-02,7,0,1,1,1,1,1,0
70032110,1,4,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032110,1,5,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032110,1,6,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032110,1,7,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032127,1,2,2018-12-01,13,0,0,1,1,6,1,1
70032127,1,3,2018-12-02,6,0,0,1,1,1,1,1
70032127,1,4,2018-12-03,6,0,0,1,1,6,1,1
70032127,1,5,2018-12-04,8,0,0,1,1,15,1,1
70032127,1,6,2018-12-05,7,0,0,1,1,18,1,1
70032127,1,7,2018-12-06,6,0,0,1,1,9,1,1
70032127,2,2,2018-12-01,5,0,1,1,1,2,1,1
70032127,2,3,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032127,2,4,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032127,2,5,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032127,2,6,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032127,2,7,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032139,1,2,2018-12-04,2,0,0,1,1,0,1,1
70032139,1,3,2018-12-05,2,0,0,1,1,1,1,1
70032139,1,4,2018-12-06,13,0,0,1,1,21,1,1
70032139,1,5,2018-12-07,9,0,0,1,1,5,1,0
70032139,1,6,2018-12-08,10,0,0,1,1,2,0,1
70032139,1,7,2018-12-09,8,0,0,1,1,29,1,1
70032153,1,2,2018-11-30,0,0,0,1,1,0,1,1
70032153,1,3,2018-12-01,2,0,0,1,1,0,1,1
70032153,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032153,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032153,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032153,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032164,1,2,2018-11-27,15,0,1,1,1,5,1,1
70032164,1,3,2018-11-28,-9,-9,-9,-9,-9,-9,-9,-9
70032164,1,4,2018-11-29,-9,-9,-9,-9,-9,-9,-9,-9
70032164,1,5,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032164,1,6,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032164,1,7,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032171,1,2,2018-11-28,5,0,0,-9,-9,0,1,1
70032171,1,3,2018-11-29,8,0,0,-9,-9,0,1,1
70032171,1,4,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032171,1,5,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032171,1,6,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032171,1,7,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032181,1,2,2018-11-30,5,0,0,1,1,0,1,1
70032181,1,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032181,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032181,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032181,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032181,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032181,2,2,2018-11-30,2,0,1,1,1,0,1,1
70032181,2,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032181,2,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032181,2,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032181,2,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032181,2,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032191,1,2,2018-12-01,10,0,0,1,1,0,1,1
70032191,1,3,2018-12-02,3,0,0,1,1,0,1,0
70032191,1,4,2018-12-03,5,0,0,1,1,0,0,1
70032191,1,5,2018-12-04,10,0,0,1,1,0,1,1
70032191,1,6,2018-12-05,7,0,0,1,1,1,1,1
70032191,1,7,2018-12-06,18,0,0,1,1,0,1,1
70032217,1,2,2018-11-30,2,0,1,1,1,0,1,1
70032217,1,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032217,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032217,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032217,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032217,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032217,2,2,2018-11-30,13,0,0,1,1,13,1,1
70032217,2,3,2018-12-01,11,0,0,1,1,5,1,1
70032217,2,4,2018-12-02,2,0,1,1,1,0,1,1
70032217,2,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032217,2,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032217,2,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032217,3,2,2018-11-30,2,0,1,1,1,0,1,1
70032217,3,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032217,3,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032217,3,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032217,3,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032217,3,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032217,4,2,2018-11-30,4,0,0,1,1,0,0,1
70032217,4,3,2018-12-01,5,0,1,1,1,3,1,0
70032217,4,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032217,4,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032217,4,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032217,4,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032226,2,2,2018-11-29,7,0,0,-9,-9,0,1,0
70032226,2,3,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032226,2,4,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032226,2,5,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032226,2,6,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032226,2,7,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032242,1,2,2018-12-01,5,0,0,1,1,1,1,1
70032242,1,3,2018-12-02,4,0,0,1,1,0,1,0
70032242,1,4,2018-12-03,4,0,0,1,1,1,0,1
70032242,1,5,2018-12-04,7,0,0,1,1,1,1,0
70032242,1,6,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032242,1,7,2018-12-06,3,0,0,1,1,1,1,0
70032245,1,2,2018-11-30,4,0,0,1,1,0,1,1
70032245,1,3,2018-12-01,2,0,1,1,1,1,1,1
70032245,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032245,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032245,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032245,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032247,1,2,2018-11-30,1,0,0,1,1,0,0,0
70032247,1,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032247,1,4,2018-12-02,9,0,0,1,1,5,0,0
70032247,1,5,2018-12-03,3,0,0,1,1,0,0,1
70032247,1,6,2018-12-04,2,0,0,1,1,0,1,1
70032247,1,7,2018-12-05,1,0,1,1,1,2,1,0
70032260,1,2,2018-12-18,6,0,1,1,1,0,0,1
70032260,1,3,2018-12-19,-9,-9,-9,-9,-9,-9,-9,-9
70032260,1,4,2018-12-20,-9,-9,-9,-9,-9,-9,-9,-9
70032260,1,5,2018-12-21,-9,-9,-9,-9,-9,-9,-9,-9
70032260,1,6,2018-12-22,-9,-9,-9,-9,-9,-9,-9,-9
70032260,1,7,2018-12-23,-9,-9,-9,-9,-9,-9,-9,-9
70032260,2,2,2018-12-18,3,0,0,1,1,2,1,0
70032260,2,3,2018-12-19,2,0,1,1,1,1,0,0
70032260,2,4,2018-12-20,-9,-9,-9,-9,-9,-9,-9,-9
70032260,2,5,2018-12-21,-9,-9,-9,-9,-9,-9,-9,-9
70032260,2,6,2018-12-22,-9,-9,-9,-9,-9,-9,-9,-9
70032260,2,7,2018-12-23,-9,-9,-9,-9,-9,-9,-9,-9
70032260,6,2,2018-12-18,0,1,0,1,1,0,1,1
70032260,6,3,2018-12-19,26,0,0,1,1,9,1,1
70032260,6,4,2018-12-20,30,0,0,1,1,6,1,1
70032260,6,5,2018-12-21,26,0,1,1,1,10,1,0
70032260,6,6,2018-12-22,-9,-9,-9,-9,-9,-9,-9,-9
70032260,6,7,2018-12-23,-9,-9,-9,-9,-9,-9,-9,-9
70032260,7,2,2018-12-18,3,0,0,1,1,1,1,1
70032260,7,3,2018-12-19,3,0,0,1,1,0,1,1
70032260,7,4,2018-12-20,2,0,1,1,1,1,1,1
70032260,7,5,2018-12-21,-9,-9,-9,-9,-9,-9,-9,-9
70032260,7,6,2018-12-22,-9,-9,-9,-9,-9,-9,-9,-9
70032260,7,7,2018-12-23,-9,-9,-9,-9,-9,-9,-9,-9
70032261,1,2,2018-12-04,6,0,0,1,1,2,1,1
70032261,1,3,2018-12-05,1,0,1,1,1,0,1,0
70032261,1,4,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032261,1,5,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032261,1,6,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032261,1,7,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032262,1,2,2018-11-27,3,0,0,1,1,0,1,1
70032262,1,3,2018-11-28,8,0,0,1,1,4,1,1
70032262,1,4,2018-11-29,4,0,0,1,1,2,1,1
70032262,1,5,2018-11-30,6,0,0,1,1,4,1,1
70032262,1,6,2018-12-01,8,0,0,1,1,1,1,1
70032262,1,7,2018-12-02,5,0,1,1,1,0,1,1
70032262,2,2,2018-11-27,11,0,0,1,1,2,0,1
70032262,2,3,2018-11-28,9,0,0,1,1,0,1,1
70032262,2,4,2018-11-29,5,0,0,1,1,1,1,1
70032262,2,5,2018-11-30,21,0,0,1,1,4,1,1
70032262,2,6,2018-12-01,8,0,1,1,1,2,1,1
70032262,2,7,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032266,1,2,2018-12-07,4,0,1,1,1,2,0,1
70032266,1,3,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032266,1,4,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032266,1,5,2018-12-10,-9,-9,-9,-9,-9,-9,-9,-9
70032266,1,6,2018-12-11,-9,-9,-9,-9,-9,-9,-9,-9
70032266,1,7,2018-12-12,-9,-9,-9,-9,-9,-9,-9,-9
70032282,1,2,2018-11-30,5,0,0,1,1,0,1,1
70032282,1,3,2018-12-01,0,0,0,-9,-9,0,1,1
70032282,1,4,2018-12-02,0,0,0,-9,-9,0,1,1
70032282,1,5,2018-12-03,4,0,0,1,1,1,1,1
70032282,1,6,2018-12-04,2,0,0,1,1,1,1,1
70032282,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032283,1,2,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032283,1,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032283,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032283,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032283,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032283,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032283,3,2,2018-11-30,0,0,1,1,1,0,0,0
70032283,3,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032283,3,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032283,3,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032283,3,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032283,3,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032285,1,2,2018-12-04,4,0,0,1,1,1,1,1
70032285,1,3,2018-12-05,9,0,1,1,1,4,1,1
70032285,1,4,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032285,1,5,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032285,1,6,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032285,1,7,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032298,2,2,2018-11-27,3,0,1,1,1,2,1,0
70032298,2,3,2018-11-28,-9,-9,-9,-9,-9,-9,-9,-9
70032298,2,4,2018-11-29,-9,-9,-9,-9,-9,-9,-9,-9
70032298,2,5,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032298,2,6,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032298,2,7,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032299,1,2,2018-12-01,14,0,0,1,1,3,0,0
70032299,1,3,2018-12-02,24,0,1,1,1,24,0,1
70032299,1,4,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032299,1,5,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032299,1,6,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032299,1,7,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032300,1,2,2018-11-30,0,0,0,-9,-9,0,1,1
70032300,1,3,2018-12-01,0,0,0,-9,-9,0,1,1
70032300,1,4,2018-12-02,0,0,0,-9,-9,0,1,1
70032300,1,5,2018-12-03,1,0,0,-9,-9,0,0,1
70032300,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032300,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032310,1,2,2018-12-05,4,0,0,1,1,0,1,1
70032310,1,3,2018-12-06,2,0,0,1,1,0,1,1
70032310,1,4,2018-12-07,6,0,0,1,1,1,1,1
70032310,1,5,2018-12-08,15,0,0,1,1,4,1,1
70032310,1,6,2018-12-09,2,0,0,1,1,1,1,1
70032310,1,7,2018-12-10,6,0,0,1,1,1,1,1
70032344,1,2,2018-12-07,8,0,0,1,1,1,1,1
70032344,1,3,2018-12-08,4,0,0,1,1,0,1,1
70032344,1,4,2018-12-09,0,0,0,-9,-9,0,1,1
70032344,1,5,2018-12-10,9,0,0,1,1,1,1,1
70032344,1,6,2018-12-11,8,0,1,1,1,3,1,0
70032344,1,7,2018-12-12,-9,-9,-9,-9,-9,-9,-9,-9
70032351,1,2,2018-12-05,1,0,0,1,1,0,1,0
70032351,1,3,2018-12-06,1,0,0,1,1,0,0,1
70032351,1,4,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032351,1,5,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032351,1,6,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032351,1,7,2018-12-10,-9,-9,-9,-9,-9,-9,-9,-9
70032354,1,2,2018-12-04,7,0,0,1,1,1,1,1
70032354,1,3,2018-12-05,3,0,1,1,1,4,1,1
70032354,1,4,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032354,1,5,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032354,1,6,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032354,1,7,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032364,1,2,2018-11-29,0,0,0,-9,-9,0,1,1
70032364,1,3,2018-11-30,0,0,0,-9,-9,0,1,1
70032364,1,4,2018-12-01,0,0,0,-9,-9,0,1,1
70032364,1,5,2018-12-02,0,0,0,-9,-9,0,1,1
70032364,1,6,2018-12-03,0,0,0,-9,-9,0,1,1
70032364,1,7,2018-12-04,1,1,1,1,1,0,1,0
70032371,1,2,2018-12-04,4,0,0,1,1,0,1,1
70032371,1,3,2018-12-05,2,0,1,1,1,0,1,0
70032371,1,4,2018-12-06,-9,-9,-9,-9,-9,-9,-9,-9
70032371,1,5,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032371,1,6,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032371,1,7,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032400,1,2,2018-12-07,26,0,0,1,1,6,0,0
70032400,1,3,2018-12-08,19,0,0,1,1,2,0,0
70032400,1,4,2018-12-09,0,0,0,-9,-9,0,0,0
70032400,1,5,2018-12-10,2,0,0,1,1,0,0,0
70032400,1,6,2018-12-11,2,0,0,1,1,0,0,0
70032400,1,7,2018-12-12,1,0,0,1,1,0,0,0
70032405,1,2,2018-11-28,6,0,0,1,1,0,1,1
70032405,1,3,2018-11-29,3,0,0,1,1,1,1,0
70032405,1,4,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032405,1,5,2018-12-01,4,0,0,1,1,1,0,0
70032405,1,6,2018-12-02,1,0,0,1,1,1,0,1
70032405,1,7,2018-12-03,3,0,0,1,1,0,1,1
70032429,1,2,2018-12-07,0,1,0,-9,-9,0,1,1
70032429,1,3,2018-12-08,3,0,1,1,1,0,1,1
70032429,1,4,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032429,1,5,2018-12-10,-9,-9,-9,-9,-9,-9,-9,-9
70032429,1,6,2018-12-11,-9,-9,-9,-9,-9,-9,-9,-9
70032429,1,7,2018-12-12,-9,-9,-9,-9,-9,-9,-9,-9
70032434,1,2,2018-12-08,12,0,0,1,1,10,1,0
70032434,1,3,2018-12-09,5,0,0,1,1,3,0,1
70032434,1,4,2018-12-10,4,0,1,1,1,2,1,0
70032434,1,5,2018-12-11,-9,-9,-9,-9,-9,-9,-9,-9
70032434,1,6,2018-12-12,-9,-9,-9,-9,-9,-9,-9,-9
70032434,1,7,2018-12-13,-9,-9,-9,-9,-9,-9,-9,-9
70032434,2,2,2018-12-08,7,0,0,1,1,1,1,0
70032434,2,3,2018-12-09,7,0,0,1,1,2,0,1
70032434,2,4,2018-12-10,12,0,0,1,1,3,1,1
70032434,2,5,2018-12-11,11,0,0,1,1,13,1,1
70032434,2,6,2018-12-12,6,0,0,1,1,5,1,1
70032434,2,7,2018-12-13,6,0,1,1,1,5,1,1
70032515,1,2,2018-11-30,2,0,1,1,1,0,1,0
70032515,1,3,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032515,1,4,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032515,1,5,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032515,1,6,2018-12-04,-9,-9,-9,-9,-9,-9,-9,-9
70032515,1,7,2018-12-05,-9,-9,-9,-9,-9,-9,-9,-9
70032518,1,2,2018-11-30,6,0,0,1,1,0,1,1
70032518,1,3,2018-12-01,10,0,0,1,1,0,1,1
70032518,1,4,2018-12-02,3,0,0,1,1,1,1,1
70032518,1,5,2018-12-03,8,0,0,1,1,1,1,1
70032518,1,6,2018-12-04,8,0,0,1,1,2,1,1
70032518,1,7,2018-12-05,7,0,0,1,1,0,1,1
70032522,1,2,2018-11-28,1,0,1,-9,-9,0,0,1
70032522,1,3,2018-11-29,-9,-9,-9,-9,-9,-9,-9,-9
70032522,1,4,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032522,1,5,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032522,1,6,2018-12-02,-9,-9,-9,-9,-9,-9,-9,-9
70032522,1,7,2018-12-03,-9,-9,-9,-9,-9,-9,-9,-9
70032522,2,2,2018-11-28,3,0,0,1,1,1,0,1
70032522,2,3,2018-11-29,7,0,0,1,1,0,1,1
70032522,2,4,2018-11-30,7,0,0,1,1,1,1,0
70032522,2,5,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
70032522,2,6,2018-12-02,3,0,0,1,1,3,0,1
70032522,2,7,2018-12-03,3,0,0,1,1,1,1,1
70032525,1,2,2018-12-06,8,0,1,1,1,0,1,0
70032525,1,3,2018-12-07,-9,-9,-9,-9,-9,-9,-9,-9
70032525,1,4,2018-12-08,-9,-9,-9,-9,-9,-9,-9,-9
70032525,1,5,2018-12-09,-9,-9,-9,-9,-9,-9,-9,-9
70032525,1,6,2018-12-10,-9,-9,-9,-9,-9,-9,-9,-9
70032525,1,7,2018-12-11,-9,-9,-9,-9,-9,-9,-9,-9
70032528,1,2,2018-11-27,0,0,0,1,1,2,1,1
70032528,1,3,2018-11-28,5,0,0,1,1,0,1,0
70032528,1,4,2018-11-29,2,0,0,1,1,1,0,0
70032528,1,5,2018-11-30,-9,-9,-9,-9,-9,-9,-9,-9
70032528,1,6,2018-12-01,-9,-9,-9,-9,-9,-9,-9,-9
